date,temperature,dew_point_temperature,sunrise,precip_prob,humidity,wind_speed,icon_clear,icon_cloudy,icon_fog,icon_partly-cloudy,icon_rain,icon_sleet,icon_snow
20150312,21.7,16.1,0,0.18,0.85,6.67,0,1,0,0,0,0,0
20150312,21.1,17.2,0,0.14,0.86,5.79,0,1,0,0,0,0,0
20150312,21.1,17.8,0,0.04,0.88,6.91,0,1,0,0,0,0,0
20150312,20.6,18.9,0,0,0.87,7.44,0,1,0,0,0,0,0
20150312,20.6,18.9,0,0,0.89,6.46,0,1,0,0,0,0,0
20150312,20.6,19.4,0,0.52,0.93,8.4,0,1,0,0,0,0,0
20150312,21.1,19.4,0,0.56,0.92,6.78,0,0,0,0,1,0,0
20150312,21.7,20,0,0.95,0.95,7.2,0,0,0,0,1,0,0
20150312,21.7,20,1,1,0.94,6.67,0,0,0,0,1,0,0
20150312,21.7,20,1,1,0.95,8.11,0,0,0,0,1,0,0
20150312,21.1,20.6,1,1,0.95,6.67,0,0,0,0,1,0,0
20150312,21.06666667,20.73333333,1,0.97,0.97,4.98,0,0,0,0,1,0,0
20150312,21.06666667,20.73333333,1,0.32,0.92,5.54,0,0,0,1,0,0,0
20150312,21.3,20.76666667,1,0,0.84,6.6,0,0,0,1,0,0,0
20150312,22.06,21.4,1,0,0.84,7.2,0,0,0,1,0,0,0
20150312,22.5,21.95,1,0,0.7,4.88,0,0,0,1,0,0,0
20150312,23.95,21.85,1,0,0.68,5.67,0,0,0,1,0,0,0
20150313,25.85,21.95,1,0.1,0.73,6.14,0,0,0,1,0,0,0
20150313,27.8,22.2,1,0.52,0.77,4.35,0,0,0,1,0,0,0
20150313,27.8,21.1,1,0.35,0.71,3.14,0,0,0,1,0,0,0
20150313,26.7,22.2,1,0,0.74,2.16,0,0,0,1,0,0,0
20150313,27.23333333,22.03333333,1,0.2,0.78,2.2,0,0,0,1,0,0,0
20150313,23.3,21.7,1,0.06,0.82,2.2,0,0,0,1,0,0,0
20150313,23.48888889,22.57777778,0,0,0.87,1.97,0,0,0,1,0,0,0
20150313,23.42,22.8,0,0,0.88,1.77,1,0,0,0,0,0,0
20150313,23.3,22.2,0,0,0.86,2.37,1,0,0,0,0,0,0
20150313,23.3,22.2,0,0,0.86,2.37,1,0,0,0,0,0,0
20150313,23.3,22.2,0,0,0.82,2.97,1,0,0,0,0,0,0
20150313,23.9,21.7,0,0,0.82,3.02,1,0,0,0,0,0,0
20150313,23.3,21.1,0,0,0.82,2.56,1,0,0,0,0,0,0
20150313,23.9,20,0,0,0.84,3.4,1,0,0,0,0,0,0
20150313,23.3,19.4,0,0,0.85,2.12,1,0,0,0,0,0,0
20150313,22.2,19.4,1,0,0.83,2.42,1,0,0,0,0,0,0
20150313,22.2,18.9,1,0,0.79,2.62,1,0,0,0,0,0,0
20150313,21.7,18.3,1,0,0.73,3.36,1,0,0,0,0,0,0
20150313,22.2,18.3,1,0,0.67,3.74,1,0,0,0,0,0,0
20150313,22.2,18.3,1,0,0.6,3.59,1,0,0,0,0,0,0
20150313,23.3,18.3,1,0,0.56,3.76,1,0,0,0,0,0,0
20150313,24.4,18.3,1,0,0.52,5.81,0,0,0,1,0,0,0
20150313,26.1,18.9,1,0,0.44,6.99,0,0,0,1,0,0,0
20150313,27.8,18.9,1,0,0.42,6.3,0,0,0,1,0,0,0
20150313,29.4,18.9,1,0,0.39,7.56,0,0,0,1,0,0,0
20150313,30,17.2,1,0,0.37,6.78,1,0,0,0,0,0,0
20150313,30.6,14.4,1,0,0.36,6.8,1,0,0,0,0,0,0
20150313,30.6,16.1,1,0,0.38,4.93,1,0,0,0,0,0,0
20150313,31.1,14.4,1,0,0.38,4.91,1,0,0,0,0,0,0
20150313,31.1,15,1,0,0.4,4.55,1,0,0,0,0,0,0
20150313,30.6,15,0,0,0.44,4.16,1,0,0,0,0,0,0
20150313,30,15.6,0,0,0.49,3.94,1,0,0,0,0,0,0
20150313,30,14.4,0,0,0.5,4.44,1,0,0,0,0,0,0
20150313,28.9,13.9,0,0,0.51,3.13,1,0,0,0,0,0,0
20150313,27.8,14.4,0,0,0.53,2.92,1,0,0,0,0,0,0
20150313,27.8,14.4,0,0,0.6,1.35,1,0,0,0,0,0,0
20150313,27.2,14.4,0,0,0.62,2.59,1,0,0,0,0,0,0
20150313,26.1,13.9,0,0,0.64,0.73,1,0,0,0,0,0,0
20150313,26.1,12.8,0,0,0.7,0.91,1,0,0,0,0,0,0
20150313,25.6,12.8,1,0,0.7,1.69,1,0,0,0,0,0,0
20150313,24.4,13.3,1,0,0.66,1.93,1,0,0,0,0,0,0
20150313,23.3,13.3,1,0,0.59,2.31,1,0,0,0,0,0,0
20150313,22.8,14.4,1,0,0.53,3.99,1,0,0,0,0,0,0
20150313,23.3,15,1,0,0.45,0.83,1,0,0,0,0,0,0
20150313,24.4,15,1,0,0.43,3.6,1,0,0,0,0,0,0
20150313,26.1,15.6,1,0,0.41,3.49,1,0,0,0,0,0,0
20150313,28.3,15.6,1,0,0.37,3.56,1,0,0,0,0,0,0
20150313,30,15.6,1,0,0.36,4.38,1,0,0,0,0,0,0
20150313,31.1,17.8,1,0,0.35,6.2,1,0,0,0,0,0,0
20150313,32.2,16.7,1,0,0.37,4.24,1,0,0,0,0,0,0
20150313,32.2,16.1,1,0,0.39,4.45,1,0,0,0,0,0,0
20150313,32.2,16.1,1,0,0.4,4.15,1,0,0,0,0,0,0
20150313,32.2,16.7,1,0,0.42,3.17,1,0,0,0,0,0,0
20150313,32.2,17.2,1,0,0.45,3.23,1,0,0,0,0,0,0
20150313,32.8,15.6,0,0,0.55,1.49,1,0,0,0,0,0,0
20150313,32.2,17.2,0,0,0.58,4.13,1,0,0,0,0,0,0
20150313,31.7,17.8,0,0,0.64,2.63,1,0,0,0,0,0,0
20150313,30.6,17.2,0,0,0.65,2.46,1,0,0,0,0,0,0
20150313,29.4,17.2,0,0,0.69,3.57,1,0,0,0,0,0,0
20150313,28.3,18.3,0,0,0.74,2.03,1,0,0,0,0,0,0
20150313,27.8,18.3,0,0,0.72,2.52,1,0,0,0,0,0,0
20150313,28.9,18.3,0,0,0.74,2.43,1,0,0,0,0,0,0
20150313,28.3,18.3,0,0,0.75,1.72,1,0,0,0,0,0,0
20150313,27.2,18.9,1,0,0.78,1.58,1,0,0,0,0,0,0
20150313,27.2,18.9,1,0,0.73,2.19,1,0,0,0,0,0,0
20150313,26.7,18.9,1,0,0.7,2.27,1,0,0,0,0,0,0
20150313,26.1,19.4,1,0,0.65,4.51,1,0,0,0,0,0,0
20150313,26.7,20,1,0,0.61,2.64,0,0,0,1,0,0,0
20150313,27.8,20,1,0,0.57,1.85,0,0,0,1,0,0,0
20150313,28.9,20.6,1,0,0.52,2.19,0,0,0,1,0,0,0
20150313,29.4,21.1,1,0,0.49,1.23,1,0,0,0,0,0,0
20150313,31.1,21.7,1,0,0.45,2.78,0,0,0,1,0,0,0
20150313,33.3,21.7,1,0,0.47,4.53,0,0,0,1,0,0,0
20150313,34.4,20.6,1,0,0.47,5.87,1,0,0,0,0,0,0
20150313,35,20.6,1,0,0.49,4.58,1,0,0,0,0,0,0
20150313,34.4,21.1,1,0,0.47,4.61,1,0,0,0,0,0,0
20150313,34.4,21.7,1,0,0.51,6.04,1,0,0,0,0,0,0
20150313,32.8,20.6,1,0,0.55,4.47,1,0,0,0,0,0,0
20150313,33.3,20.6,0,0,0.62,3.2,1,0,0,0,0,0,0
20150313,32.2,20.6,0,0,0.66,1.24,1,0,0,0,0,0,0
20150313,31.7,20,0,0,0.67,0.34,1,0,0,0,0,0,0
20150313,31.1,20,0,0,0.72,1.01,1,0,0,0,0,0,0
20150313,31.1,21.1,0,0,0.72,1.01,1,0,0,0,0,0,0
20150313,30.6,21.1,0,0,0.79,1.15,1,0,0,0,0,0,0
20150313,30.6,21.1,0,0,0.79,0.9,1,0,0,0,0,0,0
20150313,29.4,20,0,0,0.79,0.42,1,0,0,0,0,0,0
20150313,29.4,19.4,0,0,0.79,0.33,1,0,0,0,0,0,0
20150313,28.3,19.4,1,0,0.82,0.43,1,0,0,0,0,0,0
20150313,27.8,19.4,1,0,0.8,0.26,1,0,0,0,0,0,0
20150313,27.2,18.9,1,0,0.76,0.34,1,0,0,0,0,0,0
20150313,26.7,20,1,0,0.67,0.76,1,0,0,0,0,0,0
20150313,27.2,21.1,1,0,0.62,1.47,1,0,0,0,0,0,0
20150313,27.8,21.7,1,0,0.55,2.5,1,0,0,0,0,0,0
20150313,29.4,21.7,1,0,0.52,3.11,1,0,0,0,0,0,0
20150313,30.6,22.2,1,0,0.47,5.72,1,0,0,0,0,0,0
20150313,31.7,22.2,1,0,0.48,5.7,1,0,0,0,0,0,0
20150313,33.3,20.6,1,0,0.49,7.24,1,0,0,0,0,0,0
20150313,35,19.4,1,0,0.5,8.18,1,0,0,0,0,0,0
20150313,35,20.6,1,0,0.52,7.75,1,0,0,0,0,0,0
20150313,33.9,22.8,1,0,0.57,7.27,1,0,0,0,0,0,0
20150313,32.8,21.1,1,0,0.62,5.53,1,0,0,0,0,0,0
20150313,31.1,21.1,1,0,0.66,3.21,1,0,0,0,0,0,0
20150313,30.6,20.6,0,0,0.7,2.04,1,0,0,0,0,0,0
20150313,29.4,21.7,0,0,0.76,2.14,1,0,0,0,0,0,0
20150313,28.3,21.7,0,0,0.78,1,1,0,0,0,0,0,0
20150313,28.3,21.1,0,0,0.83,2.78,1,0,0,0,0,0,0
20150313,27.8,21.7,0,0,0.83,2.54,1,0,0,0,0,0,0
20150313,27.2,22.8,0,0,0.86,1.81,1,0,0,0,0,0,0
20150313,26.7,23.3,0,0,0.89,2.01,1,0,0,0,0,0,0
20150313,26.7,23.9,0,0,0.9,2.17,1,0,0,0,0,0,0
20150313,26.7,23.9,0,0,0.89,2.3,0,0,0,1,0,0,0
20150313,26.1,23.9,1,0,0.89,0.93,0,0,0,1,0,0,0
20150313,26.1,23.9,1,0,0.9,0.52,1,0,0,0,0,0,0
20150313,26.1,23.3,1,0,0.85,0.27,0,0,0,1,0,0,0
20150313,26.1,23.3,1,0,0.78,0.75,1,0,0,0,0,0,0
20150313,26.7,23.3,1,0,0.72,1.47,1,0,0,0,0,0,0
20150313,27.8,23.9,1,0,0.68,3.59,1,0,0,0,0,0,0
20150313,28.9,23.9,1,0,0.64,4.37,1,0,0,0,0,0,0
20150313,30,24.4,1,0,0.62,4.39,1,0,0,0,0,0,0
20150313,31.7,24.4,1,0,0.73,7.76,0,0,0,1,0,0,0
20150313,32.8,24.4,1,0.19,0.8,5.65,0,0,0,1,0,0,0
20150313,33.3,25,1,0.21,0.77,1.25,0,0,0,0,1,0,0
20150313,29.4,24.4,1,0.59,0.77,2.94,0,0,0,0,1,0,0
20150313,28.9,24.4,1,0.28,0.84,3.07,0,0,0,1,0,0,0
20150313,29.4,25,1,0.2,0.84,4.3,0,0,0,1,0,0,0
20150313,27.8,21.7,1,0,0.85,1.9,0,0,0,1,0,0,0
20150313,26.65,21.95,0,0,0.88,0.94,0,0,0,1,0,0,0
20150313,26.1,23.9,0,0,0.88,1.22,1,0,0,0,0,0,0
20150313,26.1,23.3,0,0,0.88,1.79,1,0,0,0,0,0,0
20150313,26.1,23.3,0,0,0.89,0.49,1,0,0,0,0,0,0
20150313,26.1,23.3,0,0,0.9,1.17,1,0,0,0,0,0,0
20150313,25.6,22.2,0,0,0.93,1.57,0,0,0,1,0,0,0
20150313,25.6,23.3,0,0,0.92,1.32,1,0,0,0,0,0,0
20150313,25.6,22.8,0,0,0.92,0.98,0,0,0,1,0,0,0
20150313,25,22.8,0,0,0.93,0.55,0,0,0,1,0,0,0
20150313,25,22.8,1,0,0.91,1.04,0,0,0,1,0,0,0
20150313,25,22.8,1,0,0.91,0.91,0,0,0,1,0,0,0
20150313,25.6,22.8,1,0,0.88,0.89,0,0,0,1,0,0,0
20150313,25,22.8,1,0,0.84,1.25,0,0,0,1,0,0,0
20150313,26.1,23.3,1,0,0.78,1.14,0,0,0,1,0,0,0
20150313,26.7,23.3,1,0,0.74,1.87,0,0,0,1,0,0,0
20150313,27.8,23.9,1,0,0.7,3.12,0,0,0,1,0,0,0
20150313,28.3,23.9,1,0,0.65,3.47,0,0,0,1,0,0,0
20150313,28.3,23.9,1,0,0.64,5.35,0,0,0,1,0,0,0
20150313,29.45,23.85,1,0.03,0.68,5.16,0,0,0,1,0,0,0
20150313,28.86666667,23.9,1,0,0.71,4.83,0,0,0,1,0,0,0
20150313,30,22.8,1,0,0.73,6.5,0,0,0,1,0,0,0
20150313,28.3,21.1,1,0,0.73,4.47,0,0,0,1,0,0,0
20150313,27.8,21.1,1,0,0.74,4.65,0,0,0,1,0,0,0
20150313,27.8,22.2,1,0,0.77,4.08,0,0,0,1,0,0,0
20150313,27.8,21.7,0,0,0.81,2.95,0,0,0,1,0,0,0
20150313,27.2,21.1,0,0,0.83,2.76,0,0,0,1,0,0,0
20150313,27.2,21.1,0,0,0.85,0.75,0,0,0,1,0,0,0
20150313,26.1,21.1,0,0,0.86,3.33,0,0,0,1,0,0,0
20150313,26.1,21.7,0,0,0.92,2.82,1,0,0,0,0,0,0
20150313,26.08,22.16,0,0,0.93,2.68,0,0,0,1,0,0,0
20150313,25.6,22.2,0,0,0.93,1.31,0,0,0,1,0,0,0
20150313,25.6,22.8,0,0,0.94,1.59,0,0,0,1,0,0,0
20150313,25,22.8,0,0,0.92,1.86,0,0,0,1,0,0,0
20150313,25,22.5,1,0,0.92,1.1,0,0,0,1,0,0,0
20150313,25,22.8,1,0,0.91,2.13,0,0,0,1,0,0,0
20150313,25,22.15,1,0,0.89,3.22,0,0,0,1,0,0,0
20150313,25,22.2,1,0,0.82,3.76,0,0,0,1,0,0,0
20150313,24.7,22.2,1,0,0.75,3.96,0,0,0,1,0,0,0
20150313,25.6,22.2,1,0,0.69,5.44,0,0,0,1,0,0,0
20150313,25.6,22.2,1,0,0.64,5.53,0,0,0,1,0,0,0
20150313,26.06666667,21.8,1,0,0.62,5.36,0,0,0,1,0,0,0
20150313,27.8,22.2,1,0,0.6,6.92,0,0,0,1,0,0,0
20150313,30,21.7,1,0,0.61,7.95,0,0,0,1,0,0,0
20150313,31.1,21.7,1,0,0.61,8.85,1,0,0,0,0,0,0
20150313,31.1,22.2,1,0,0.64,8,1,0,0,0,0,0,0
20150313,31.7,22.8,1,0,0.67,8.89,1,0,0,0,0,0,0
20150313,30,22.8,1,0,0.73,9.44,1,0,0,0,0,0,0
20150313,29.4,22.2,1,0,0.75,10,0,0,0,1,0,0,0
20150313,28.9,22.8,0,0,0.77,9.94,1,0,0,0,0,0,0
20150313,28.3,23.3,0,0,0.75,8.17,1,0,0,0,0,0,0
20150313,27.8,23.3,0,0,0.76,8.86,1,0,0,0,0,0,0
20150313,27.2,23.3,0,0,0.78,9.51,1,0,0,0,0,0,0
20150313,27.2,22.8,0,0,0.8,8.06,1,0,0,0,0,0,0
20150313,27.2,22.2,0,0,0.83,8.43,1,0,0,0,0,0,0
20150313,26.7,22.2,0,0,0.84,7.58,0,0,0,1,0,0,0
20150313,26.7,22.2,0,0,0.85,8.47,0,0,0,1,0,0,0
20150313,26.1,22.8,0,0,0.86,6.4,0,1,0,0,0,0,0
20150313,26.06666667,22.86666667,1,0.71,0.89,6.24,0,0,0,0,1,0,0
20150313,26.1,23.3,1,0.66,0.92,6.68,0,0,0,0,1,0,0
20150313,26.1,22.8,1,0.46,0.94,7.49,0,0,0,1,0,0,0
20150313,26.4,22.8,1,0.12,0.93,8.05,0,0,0,1,0,0,0
20150313,25,23.9,1,0.14,0.9,7.92,0,1,0,0,0,0,0
20150313,24.06666667,22.96666667,1,0.38,0.9,5.13,0,1,0,0,0,0,0
20150313,23.3,22.2,1,0.4,0.89,5.27,0,1,0,0,0,0,0
20150313,23.7,22.4,1,0.31,0.87,5.29,0,1,0,0,0,0,0
20150313,25,22.8,1,0.45,0.82,6.35,0,0,0,1,0,0,0
20150313,24.4,23.3,1,0.12,0.74,6.64,0,0,0,1,0,0,0
20150313,24.2,23.8,1,0,0.63,7.84,0,0,0,1,0,0,0
20150313,25.6,23.9,1,0,0.58,8.31,0,0,0,1,0,0,0
20150313,25.1,23.9,1,0,0.52,7.73,0,0,0,1,0,0,0
20150313,25,19.4,1,0,0.52,10.25,0,0,0,1,0,0,0
20150313,26.1,17.8,1,0,0.49,10.64,0,0,0,1,0,0,0
20150313,26.1,16.7,0,0,0.5,9.54,1,0,0,0,0,0,0
20150313,26.7,15,0,0,0.5,8.64,1,0,0,0,0,0,0
20150313,26.1,14.4,0,0,0.53,8.11,1,0,0,0,0,0,0
20150313,25,13.3,0,0,0.53,10.54,1,0,0,0,0,0,0
20150313,23.9,11.1,0,0,0.54,10.63,1,0,0,0,0,0,0
20150313,22.8,11.1,0,0,0.54,10.02,1,0,0,0,0,0,0
20150313,21.7,11.1,0,0,0.54,9.91,1,0,0,0,0,0,0
20150313,21.1,11.1,0,0,0.54,8.81,1,0,0,0,0,0,0
20150313,20,9.4,0,0,0.57,7.73,1,0,0,0,0,0,0
20150313,18.9,9.4,1,0,0.58,7.25,1,0,0,0,0,0,0
20150313,18.3,8.3,1,0,0.54,7.06,1,0,0,0,0,0,0
20150313,17.2,8.3,1,0,0.51,8.9,1,0,0,0,0,0,0
20150313,17.2,8.3,1,0,0.45,8.56,1,0,0,0,0,0,0
20150313,17.8,7.8,1,0,0.42,9.31,1,0,0,0,0,0,0
20150313,18.3,7.8,1,0,0.4,7.08,1,0,0,0,0,0,0
20150313,19.4,6.7,1,0,0.38,5.4,1,0,0,0,0,0,0
20150313,20.6,6.7,1,0,0.38,4.52,1,0,0,0,0,0,0
20150313,21.1,6.1,1,0,0.35,4.12,1,0,0,0,0,0,0
20150313,22.2,4.4,1,0,0.37,4.87,1,0,0,0,0,0,0
20150313,23.9,7.2,1,0,0.38,3.94,1,0,0,0,0,0,0
20150313,24.4,6.7,1,0,0.4,4.61,1,0,0,0,0,0,0
20150313,23.9,6.1,1,0,0.42,6.33,1,0,0,0,0,0,0
20150313,25,8.3,1,0,0.47,6.12,1,0,0,0,0,0,0
20150313,22.8,9.4,1,0,0.51,5.09,1,0,0,0,0,0,0
20150313,22.2,8.9,0,0,0.56,3.75,1,0,0,0,0,0,0
20150313,21.7,10,0,0,0.6,2.96,1,0,0,0,0,0,0
20150313,20.6,10.6,0,0,0.66,2.6,1,0,0,0,0,0,0
20150313,19.4,10,0,0,0.68,1.64,1,0,0,0,0,0,0
20150313,19.4,10.6,0,0,0.7,0.2,1,0,0,0,0,0,0
20150313,18.3,10,0,0,0.73,0.57,1,0,0,0,0,0,0
20150313,18.3,11.1,0,0,0.75,0.23,1,0,0,0,0,0,0
20150313,18.3,11.1,0,0,0.75,0.33,1,0,0,0,0,0,0
20150313,18.3,12.2,0,0,0.75,0.07,1,0,0,0,0,0,0
20150313,18.3,11.7,1,0,0.77,0.27,1,0,0,0,0,0,0
20150313,17.8,11.7,1,0,0.72,0.05,1,0,0,0,0,0,0
20150313,17.2,11.1,1,0,0.64,1.05,1,0,0,0,0,0,0
20150313,17.2,11.7,1,0,0.57,0.6,1,0,0,0,0,0,0
20150313,18.3,11.7,1,0,0.51,1.18,1,0,0,0,0,0,0
20150313,19.4,10.6,1,0,0.44,0.65,1,0,0,0,0,0,0
20150313,21.1,10,1,0,0.42,3.34,1,0,0,0,0,0,0
20150313,23.3,10.6,1,0,0.39,3.69,1,0,0,0,0,0,0
20150313,24.4,10,1,0,0.37,2.82,1,0,0,0,0,0,0
20150313,26.1,10,1,0,0.37,2.27,1,0,0,0,0,0,0
20150313,27.2,8.9,1,0,0.38,6.38,1,0,0,0,0,0,0
20150313,26.7,8.9,1,0,0.4,6.44,1,0,0,0,0,0,0
20150313,28.3,10,1,0,0.41,6.29,1,0,0,0,0,0,0
20150313,26.7,11.7,1,0,0.43,6.27,1,0,0,0,0,0,0
20150313,26.1,11.7,1,0,0.48,5.41,1,0,0,0,0,0,0
20150313,25.6,11.1,0,0,0.52,5.24,1,0,0,0,0,0,0
20150313,24.4,11.1,0,0,0.55,3.55,1,0,0,0,0,0,0
20150313,23.9,11.1,0,0,0.57,3.27,1,0,0,0,0,0,0
20150313,22.8,10.6,0,0,0.62,3.11,1,0,0,0,0,0,0
20150313,21.7,10.6,0,0,0.66,3.05,1,0,0,0,0,0,0
20150313,21.1,11.1,0,0,0.68,1.96,1,0,0,0,0,0,0
20150313,20.6,10.6,0,0,0.67,1.12,1,0,0,0,0,0,0
20150313,20.6,10.6,0,0,0.69,1.09,1,0,0,0,0,0,0
20150313,20,12.2,0,0,0.69,2.05,1,0,0,0,0,0,0
20150313,20,11.1,1,0,0.73,1.68,1,0,0,0,0,0,0
20150313,20,10,1,0,0.71,0.84,1,0,0,0,0,0,0
20150313,20,9.4,1,0,0.62,2.61,1,0,0,0,0,0,0
20150313,20,11.7,1,0,0.57,2.25,1,0,0,0,0,0,0
20150313,20.6,12.8,1,0,0.53,1.6,1,0,0,0,0,0,0
20150313,21.7,12.8,1,0,0.47,2.58,1,0,0,0,0,0,0
20150313,23.3,13.9,1,0,0.42,3.39,1,0,0,0,0,0,0
20150313,25,13.9,1,0,0.43,2.79,1,0,0,0,0,0,0
20150313,26.1,14.4,1,0,0.38,6.46,1,0,0,0,0,0,0
20150313,28.9,14.4,1,0,0.38,6.9,1,0,0,0,0,0,0
20150313,30,14.4,1,0,0.4,6.84,1,0,0,0,0,0,0
20150313,30.6,13.3,1,0,0.43,6.26,1,0,0,0,0,0,0
20150313,30,13.3,1,0,0.45,6.35,1,0,0,0,0,0,0
20150313,30,13.9,1,0,0.5,6.28,1,0,0,0,0,0,0
20150313,28.9,15,1,0,0.55,8.89,1,0,0,0,0,0,0
20150313,27.8,15,0,0,0.57,7.68,1,0,0,0,0,0,0
20150313,26.7,15,0,0,0.59,6,1,0,0,0,0,0,0
20150313,25.6,15.6,0,0,0.62,6.27,1,0,0,0,0,0,0
20150313,25,15.6,0,0,0.64,4.92,1,0,0,0,0,0,0
20150313,24.4,15.6,0,0,0.65,5.5,1,0,0,0,0,0,0
20150313,23.9,15.6,0,0,0.67,3.45,1,0,0,0,0,0,0
20150313,23.3,15.6,0,0,0.68,3.51,1,0,0,0,0,0,0
20150313,22.8,15,0,0,0.7,3.26,1,0,0,0,0,0,0
20150313,22.8,15,0,0,0.71,2.52,1,0,0,0,0,0,0
20150313,22.8,15,1,0,0.74,2.2,1,0,0,0,0,0,0
20150313,22.8,15,1,0,0.74,2.52,1,0,0,0,0,0,0
20150313,22.2,14.4,1,0,0.66,3.23,1,0,0,0,0,0,0
20150313,22.2,14.4,1,0,0.58,3.28,1,0,0,0,0,0,0
20150313,22.8,15,1,0,0.49,2.3,1,0,0,0,0,0,0
20150313,23.9,15,1,0,0.44,2.38,1,0,0,0,0,0,0
20150313,25.6,15.6,1,0,0.4,5.85,1,0,0,0,0,0,0
20150313,27.2,15.6,1,0,0.4,7.26,1,0,0,0,0,0,0
20150313,28.9,15,1,0,0.34,5.69,1,0,0,0,0,0,0
20150313,31.1,14.4,1,0,0.33,5.54,1,0,0,0,0,0,0
20150313,32.2,14.4,1,0,0.3,5.88,1,0,0,0,0,0,0
20150313,32.8,15,1,0,0.32,4.2,1,0,0,0,0,0,0
20150313,32.8,14.4,1,0,0.36,4.72,1,0,0,0,0,0,0
20150313,33.3,11.7,1,0,0.42,2.72,1,0,0,0,0,0,0
20150313,31.7,14.4,1,0,0.47,2.41,1,0,0,0,0,0,0
20150314,32.8,13.9,0,0,0.52,3.2,0,0,0,1,0,0,0
20150314,31.7,15.6,0,0,0.56,1.54,0,0,0,1,0,0,0
20150314,31.1,15.6,0,0,0.59,1.64,0,0,0,1,0,0,0
20150314,31.1,14.4,0,0,0.61,2.73,0,0,0,1,0,0,0
20150314,30,17.2,0,0,0.62,3.46,0,0,0,1,0,0,0
20150314,28.9,17.2,0,0,0.65,3.71,0,0,0,1,0,0,0
20150314,28.3,17.8,0,0,0.66,3.97,0,0,0,1,0,0,0
20150314,27.2,17.8,0,0,0.67,4.68,0,0,0,1,0,0,0
20150314,26.1,18.3,0,0,0.64,5.78,0,0,0,1,0,0,0
20150314,25.6,18.3,1,0,0.65,5.01,0,0,0,1,0,0,0
20150314,25.6,18.3,1,0,0.64,5.26,0,0,0,1,0,0,0
20150314,25,17.2,1,0,0.65,9.68,1,0,0,0,0,0,0
20150314,24.4,17.2,1,0,0.61,7.65,1,0,0,0,0,0,0
20150314,23.3,16.7,1,0,0.59,7.08,1,0,0,0,0,0,0
20150314,23.9,16.7,1,0,0.57,7.67,1,0,0,0,0,0,0
20150314,25,17.8,1,0,0.55,6.57,0,0,0,1,0,0,0
20150314,26.1,17.8,1,0,0.52,6.33,0,0,0,1,0,0,0
20150314,26.7,17.8,1,0,0.49,7.72,0,0,0,1,0,0,0
20150314,27.8,17.8,1,0,0.47,7.12,0,0,0,1,0,0,0
20150314,29.4,17.2,1,0,0.44,5.28,0,0,0,1,0,0,0
20150314,30,17.2,1,0,0.52,3.33,0,0,0,1,0,0,0
20150314,30.6,15.6,1,0,0.6,3.87,0,0,0,1,0,0,0
20150314,30.6,15,1,0,0.64,4.17,0,0,0,1,0,0,0
20150314,28.3,16.7,1,0,0.68,4.44,0,0,0,1,0,0,0
20150314,26.7,19.4,0,0,0.72,4.92,0,0,0,1,0,0,0
20150314,26.1,19.4,0,0,0.75,2.96,0,0,0,1,0,0,0
20150314,25,18.3,0,0,0.77,1.76,0,0,0,1,0,0,0
20150314,24.4,17.8,0,0,0.79,1.07,0,0,0,1,0,0,0
20150314,23.9,18.3,0,0,0.79,2.56,0,0,0,1,0,0,0
20150314,23.3,17.8,0,0,0.81,0.35,0,0,0,1,0,0,0
20150314,23.3,17.8,0,0,0.8,0,0,0,0,1,0,0,0
20150314,23.3,17.2,0,0,0.78,1.42,0,0,0,1,0,0,0
20150314,22.8,16.7,0,0,0.79,1.51,0,0,0,1,0,0,0
20150314,22.2,17.2,1,0,0.75,2.43,0,0,0,1,0,0,0
20150314,22.8,17.8,1,0,0.73,3.69,0,0,0,1,0,0,0
20150314,21.6,17.66666667,1,0,0.57,5.32,0,0,0,1,0,0,0
20150314,19.16666667,18.26666667,1,0,0.51,5.19,0,0,0,1,0,0,0
20150314,19.06666667,18.7,1,0,0.46,5.11,0,0,0,1,0,0,0
20150314,18.3,17.2,1,0,0.41,4.42,0,0,0,1,0,0,0
20150314,20,17.8,1,0,0.37,4.78,0,0,0,1,0,0,0
20150314,22.2,17.2,1,0,0.37,2,0,0,0,1,0,0,0
20150314,23.3,9.4,1,0,0.36,1.94,0,0,0,1,0,0,0
20150314,23.9,13.3,1,0,0.38,2.22,0,0,0,1,0,0,0
20150314,27.2,11.1,1,0,0.41,3.18,0,0,0,1,0,0,0
20150314,27.2,13.3,1,0,0.45,5.96,0,0,0,1,0,0,0
20150314,27.8,12.2,1,0,0.48,7.97,0,0,0,1,0,0,0
20150314,28.3,11.1,1,0,0.53,7.21,0,0,0,1,0,0,0
20150314,25.6,16.1,1,0,0.56,5.5,1,0,0,0,0,0,0
20150314,25.6,15.6,0,0,0.61,5.02,1,0,0,0,0,0,0
20150314,24.4,14.4,0,0,0.64,4.13,1,0,0,0,0,0,0
20150314,23.9,14.4,0,0,0.68,3.43,1,0,0,0,0,0,0
20150314,22.8,14.4,0,0,0.7,2.04,1,0,0,0,0,0,0
20150314,22.8,14.4,0,0,0.72,1.32,1,0,0,0,0,0,0
20150314,22.2,15.6,0,0,0.74,0.69,1,0,0,0,0,0,0
20150314,22.2,13.3,0,0,0.77,1.64,1,0,0,0,0,0,0
20150314,22.2,13.9,0,0,0.78,0.48,1,0,0,0,0,0,0
20150314,21.1,15.6,0,0,0.78,0.26,1,0,0,0,0,0,0
